Date	Time	Open	High	Low	Close	Vol	OI	2009	2010	2011	2012	2013	2014	2015	2016	2017
12/9/2010	17:00	30.317	30.937	30.092	30.709	63142	76644		0.018743365							
12/10/2010	17:00	30.712	30.922	29.952	30.497	58433	75143		-0.006903514							
12/13/2010	17:00	30.492	31.632	30.387	31.516	55049	75775		0.033413123							
12/14/2010	17:00	31.467	31.877	31.112	31.68	60484	75521		0.005203706							
12/15/2010	17:00	31.442	31.537	30.627	31.145	62218	74877		-0.016887626							
12/16/2010	17:00	30.707	31.147	30.242	30.674	65070	74923		-0.015122813							
12/17/2010	17:00	30.792	31.262	30.572	31.025	42381	75315		0.011442916							
12/20/2010	17:00	31.132	31.452	30.702	31.247	44861	74963		0.00715552							
12/21/2010	17:00	31.302	31.497	30.942	31.286	43160	75987		0.00124812							
12/22/2010	17:00	31.257	31.377	31.122	31.277	23698	76320		-0.000287669							
12/23/2010	17:00	31.167	31.312	30.837	31.22	27660	76596		-0.001822425							
12/27/2010	17:00	31.052	31.247	30.702	31.147	17466	76007		-0.002338245							
12/28/2010	17:00	31.172	32.262	31.172	32.215	36907	79875		0.034289017							
12/29/2010	17:00	32.217	32.612	32.037	32.596	30064	80284		0.011826789							
12/30/2010	17:00	32.522	32.822	32.252	32.405	27583	78811		-0.005859615							
12/31/2010	17:00	32.367	32.867	32.367	32.829	15992	78281		0.013084401							
1/3/2011	17:00	32.829	33.167	32.392	33.017	41283	78658			0.005726644						
1/4/2011	17:00	32.632	32.777	31.217	31.4	80878	77763			-0.048974771						
1/5/2011	17:00	31.722	31.797	30.472	31.09	81705	77480			-0.009872611						
1/6/2011	17:00	31.192	31.492	30.707	31.018	62887	77747			-0.002315857						
1/7/2011	17:00	30.932	31.267	30.217	30.563	86333	75298			-0.014668902						
1/10/2011	17:00	30.642	31.032	30.542	30.753	46774	73330			0.006216667						
1/11/2011	17:00	31.007	31.602	30.952	31.391	51490	73563			0.020745943						
1/12/2011	17:00	31.437	31.737	31.287	31.437	47047	74309			0.001465388						
1/13/2011	17:00	31.587	31.702	30.417	31.155	68071	73626			-0.008970322						
1/14/2011	17:00	30.642	30.857	29.992	30.212	78248	75575			-0.030268015						
1/18/2011	17:00	30.187	30.972	29.942	30.804	58706	73539			0.019594863						
1/19/2011	17:00	30.787	31.382	30.517	30.693	77586	71963			-0.003603428						
1/20/2011	17:00	30.562	30.672	29.267	29.365	92814	71722			-0.043267194						
1/21/2011	17:00	29.367	29.522	28.972	29.319	61642	70270			-0.001566491						
1/24/2011	17:00	29.392	29.842	28.712	29.213	58437	70067			-0.003615403						
1/25/2011	17:00	28.807	28.927	28.432	28.697	64485	66934			-0.017663369						
1/26/2011	17:00	28.747	29.537	28.547	29.02	52175	66113			0.011255532						
1/27/2011	17:00	29.507	29.687	28.637	28.923	62547	64946			-0.003342522						
1/28/2011	17:00	28.787	29.922	28.192	29.811	77481	65639			0.030702209						
1/31/2011	17:00	29.811	30.317	29.412	30.061	55100	63990			0.008386166						
2/1/2011	17:00	29.952	30.527	29.742	30.406	62568	64670			0.011476664						
2/2/2011	17:00	30.457	30.617	29.997	30.181	42636	64163			-0.007399855						
2/3/2011	17:00	30.192	30.872	29.852	30.62	67109	66607			0.014545575						
2/4/2011	17:00	30.822	31.177	30.612	30.951	55833	66540			0.010809928						
2/7/2011	17:00	31.067	31.342	30.897	31.235	43062	64842			0.009175794						
2/8/2011	17:00	31.242	32.237	31.152	32.163	70215	64781			0.029710261						
2/9/2011	17:00	32.202	32.392	31.942	32.168	61613	62581			0.000155458						
2/10/2011	17:00	32.057	32.167	31.527	31.986	57500	62692			-0.005657797						
2/11/2011	17:00	32.077	32.177	31.577	31.887	58902	61237			-0.003095104						
2/14/2011	17:00	31.887	32.612	31.682	32.426	52913	61720			0.01690344						
2/15/2011	17:00	32.452	32.797	32.367	32.588	47594	59851			0.004995991						
2/16/2011	17:00	32.627	32.862	32.157	32.521	74566	55811			-0.002055972						
2/17/2011	17:00	32.547	33.682	32.427	33.462	74863	53125			0.02893515						
2/18/2011	17:00	33.632	34.762	33.502	34.188	85991	50848			0.021696252						
2/22/2011	17:00	34.542	36.222	34.282	34.754	133686	39528			0.016555517						
2/23/2011	17:00	35.052	35.657	34.572	35.19	91189	28275			0.012545319						
2/24/2011	17:00	35.402	35.632	33.587	35.058	83200	14259			-0.003751066						
2/25/2011	17:00	33.962	35.267	33.927	34.79	37642	4250			-0.007644475						
2/28/2011	17:00	35.212	35.847	35.122	35.687	56446	84753			0.025783271						
3/1/2011	17:00	35.687	36.587	35.657	36.294	55982	84501			0.017008995						
3/2/2011	17:00	36.567	36.842	36.077	36.702	51111	83718			0.011241528						
3/3/2011	17:00	36.572	36.827	35.897	36.194	63916	83398			-0.013841208						
3/4/2011	17:00	36.097	37.537	36.072	37.194	62971	86417			0.027628889						
3/7/2011	17:00	37.507	38.612	37.472	37.732	83244	82515			0.014464699						
3/8/2011	17:00	37.762	38.417	37.377	37.525	68251	80515			-0.00548606						
3/9/2011	17:00	37.907	38.307	37.482	37.914	62985	80480			0.010366422						
3/10/2011	17:00	38.012	38.057	36.527	36.933	79709	79555			-0.025874347						
3/11/2011	17:00	37.077	38.047	35.917	37.802	97895	85379			0.023529093						
3/14/2011	17:00	37.802	38.372	37.367	37.707	55849	80675			-0.002513095						
3/15/2011	17:00	37.822	37.822	35.432	35.984	105109	79026			-0.045694433						
3/16/2011	17:00	36.122	36.947	35.712	36.339	80946	77188			0.009865496						
3/17/2011	17:00	36.072	36.562	35.507	36.125	56777	77020			-0.00588899						
3/18/2011	17:00	36.147	37.292	36.107	36.925	58065	75641			0.022145329						
3/21/2011	17:00	37.222	38.157	37.222	37.868	50728	75855			0.025538253						
3/22/2011	17:00	37.982	38.342	37.627	38.136	58178	77100			0.007077216						
3/23/2011	17:00	38.262	39.307	38.017	39.065	61452	78408			0.024360185						
3/24/2011	17:00	39.282	40.047	38.717	39.242	93262	78490			0.00453091						
3/25/2011	17:00	39.027	39.662	38.747	38.916	70937	76438			-0.008307426						
3/28/2011	17:00	39.207	39.297	38.302	38.955	60412	77361			0.001002158						
3/29/2011	17:00	39.037	39.117	38.397	38.854	56625	77030			-0.002592735						
3/30/2011	17:00	38.992	39.637	38.767	39.378	69244	74994			0.013486385						
3/31/2011	17:00	39.312	39.847	39.242	39.755	52152	73502			0.009573874						
4/1/2011	17:00	39.755	39.755	38.947	39.599	75651	72038			-0.003924035						
4/4/2011	17:00	39.712	40.487	39.677	40.361	47213	72279			0.01924291						
4/5/2011	17:00	40.462	41.202	39.937	41.05	79389	73132			0.017070935						
4/6/2011	17:00	41.182	41.652	40.987	41.254	72001	71707			0.004969549						
4/7/2011	17:00	41.372	41.587	41.067	41.419	62611	69555			0.003999612						
4/8/2011	17:00	41.537	42.827	41.382	42.475	69426	67178			0.025495546						
4/11/2011	17:00	42.867	43.842	41.637	42.479	114562	64269			9.4173E-05						
4/12/2011	17:00	42.117	42.777	41.572	41.933	122887	60533			-0.01285341						
4/13/2011	17:00	41.982	42.647	41.902	42.104	87465	58365			0.004077934						
4/14/2011	17:00	42.547	44.077	42.317	43.531	99886	59770			0.033892267						
4/15/2011	17:00	44.022	44.917	43.682	44.438	109635	55669			0.020835726						
4/18/2011	17:00	44.902	45.427	44.067	44.823	149522	52264			0.008663756						
4/19/2011	17:00	45.292	46.042	44.622	45.78	105713	50516			0.021350646						
4/20/2011	17:00	45.832	47.267	45.702	46.328	141351	46839			0.011970293						
4/21/2011	17:00	47.067	48.557	46.927	47.926	141213	43170			0.034493179						
4/25/2011	17:00	49.117	51.687	47.512	49.016	225865	41008			0.022743396						
4/26/2011	17:00	48.837	49.022	46.477	46.917	181766	26890			-0.042822752						
4/27/2011	17:00	47.322	50.172	46.697	47.825	170297	10963			0.019353326						
4/28/2011	17:00	49.692	51.387	49.112	49.387	40534	2166			0.032660742						
4/29/2011	17:00	50.336	51.056	49.396	50.445	95219	80420			0.021422642						
5/2/2011	17:00	49.936	50.036	44.046	47.93	177804	78417			-0.049856279						
5/3/2011	17:00	45.876	47.446	42.446	44.431	162613	77868			-0.073002295						
5/4/2011	17:00	43.511	44.171	40.786	41.234	161412	75089			-0.071954266						
5/5/2011	17:00	41.046	41.411	36.096	38.086	195073	77140			-0.076344764						
5/6/2011	17:00	36.636	38.276	34.881	37.133	178981	72192			-0.025022318						
5/9/2011	17:00	37.536	39.821	37.036	38.962	96763	66755			0.049255379						
5/10/2011	17:00	39.581	40.666	39.146	40.332	89894	66555			0.035162466						
5/11/2011	17:00	40.366	41.316	36.861	37.361	137582	66164			-0.073663592						
5/12/2011	17:00	36.956	37.736	34.146	36.643	149061	64417			-0.019217901						
5/13/2011	17:00	36.441	38.296	35.761	36.859	114371	65595			0.005894714						
5/16/2011	17:00	37.091	37.246	35.326	35.978	81496	64625			-0.023901896						
5/17/2011	17:00	35.426	36.226	34.806	35.337	81915	63648			-0.017816443						
5/18/2011	17:00	35.821	37.396	35.696	36.943	73993	64150			0.045448114						
5/19/2011	17:00	36.941	37.596	36.371	36.778	61347	64023			-0.00446634						
5/20/2011	17:00	36.806	37.416	36.036	36.933	69709	62481			0.004214476						
5/23/2011	17:00	36.861	37.246	36.186	36.75	41533	62423			-0.004954918						
5/24/2011	17:00	36.921	38.611	36.726	37.974	78124	61299			0.033306122						
5/25/2011	17:00	38.486	39.811	38.076	39.488	79189	63093			0.039869384						
5/26/2011	17:00	39.766	40.691	38.111	39.176	78870	60997			-0.007901135						
5/27/2011	17:00	39.096	40.041	39.046	39.709	48528	61003			0.013605269						
5/31/2011	17:00	39.951	40.611	39.606	40.151	57366	58872			0.011130978						
6/1/2011	17:00	40.151	40.346	38.201	39.54	81087	57741			-0.015217554						
6/2/2011	17:00	38.706	39.261	37.391	38.048	84564	57094			-0.03773394						
6/3/2011	17:00	38.056	38.281	36.911	38.037	77855	54810			-0.000289108						
6/6/2011	17:00	38.086	39.131	38.066	38.628	52996	53796			0.015537503						
6/7/2011	17:00	38.606	39.366	38.286	38.892	62329	51381			0.006834421						
6/8/2011	17:00	38.996	39.096	37.911	38.466	53551	49049			-0.010953409						
6/9/2011	17:00	38.686	39.486	38.411	39.27	45819	47701			0.020901575						
6/10/2011	17:00	39.406	39.706	37.926	38.173	62371	44444			-0.02793481						
6/13/2011	17:00	38.036	38.196	36.396	36.583	73660	42810			-0.041652477						
6/14/2011	17:00	36.616	37.446	36.246	37.257	65679	41474			0.018423858						
6/15/2011	17:00	37.286	37.821	36.656	37.256	63209	40024			-2.68406E-05						
6/16/2011	17:00	37.646	37.661	37.001	37.405	50531	37925			0.003999356						
6/17/2011	17:00	37.396	37.766	36.771	37.594	56863	36070			0.0050528						
6/20/2011	17:00	37.836	38.046	37.106	37.917	48081	34823			0.008591797						
6/21/2011	17:00	37.871	38.421	37.511	38.225	56779	33656			0.008123006						
6/22/2011	17:00	38.271	38.616	37.741	38.585	52966	31639			0.00941792						
6/23/2011	17:00	38.181	38.206	36.476	36.848	98020	28081			-0.045017494						
6/24/2011	17:00	37.161	37.266	35.991	36.484	76386	26496			-0.009878419						
6/27/2011	17:00	36.146	36.176	35.226	35.431	73879	19624			-0.028861967						
6/28/2011	17:00	35.426	35.981	35.356	35.484	60150	10737			0.001495865						
6/29/2011	17:00	35.751	36.776	35.696	36.596	33621	2397			0.031338068						
6/30/2011	17:00	36.717	36.987	36.297	36.659	43755	56800			0.0017215						
7/1/2011	17:00	36.659	36.672	35.297	35.532	46214	57541			-0.030742792						
7/5/2011	17:00	35.992	37.517	35.622	37.237	57238	57160			0.047984915						
7/6/2011	17:00	37.317	38.112	36.892	37.743	63139	57053			0.013588635						
7/7/2011	17:00	37.757	38.477	37.527	38.363	48418	56308			0.016426887						
7/8/2011	17:00	38.282	38.722	37.837	38.37	44291	56728			0.000182467						
7/11/2011	17:00	38.552	38.777	37.367	37.525	56772	57609			-0.022022413						
7/12/2011	17:00	37.647	38.277	36.637	37.461	58158	57397			-0.00170553						
7/13/2011	17:00	37.992	40.167	37.842	39.978	89971	60316			0.067189877						
7/14/2011	17:00	40.102	41.222	39.837	40.521	78054	60484			0.01358247						
7/15/2011	17:00	40.022	41.157	39.717	40.898	54164	60230			0.009303818						
7/18/2011	17:00	41.177	42.562	41.107	42.169	71052	59737			0.031077314						
7/19/2011	17:00	42.417	42.707	40.437	42.048	75393	60423			-0.002869406						
7/20/2011	17:00	40.857	41.977	40.042	41.385	66670	59833			-0.015767694						
7/21/2011	17:00	41.937	42.202	40.687	40.774	71667	58893			-0.014763803						
7/22/2011	17:00	41.162	42.127	40.692	41.949	54735	59594			0.028817384						
7/25/2011	17:00	42.177	42.932	41.697	42.188	62387	58634			0.005697394						
7/26/2011	17:00	42.227	42.812	41.842	42.525	51311	60044			0.007988053						
7/27/2011	17:00	42.757	43.292	41.942	42.395	77251	59833			-0.003057025						
7/28/2011	17:00	42.077	42.422	41.167	41.621	55076	58905			-0.01825687						
7/29/2011	17:00	41.552	42.237	41.127	41.933	45689	58688			0.007496216						
8/1/2011	17:00	41.933	41.933	40.867	41.136	44352	59281			-0.01900651						
8/2/2011	17:00	41.092	42.712	41.037	41.919	45261	58468			0.019034422						
8/3/2011	17:00	42.697	43.887	42.402	43.585	74374	59490			0.039743314						
8/4/2011	17:00	43.582	44.122	40.297	41.258	113358	58069			-0.053389928						
8/5/2011	17:00	40.617	41.697	39.382	40.038	85738	53559			-0.029570023						
8/8/2011	17:00	40.652	42.227	40.147	41.207	72949	49973			0.029197263						
8/9/2011	17:00	40.887	41.482	38.852	39.71	90833	47502			-0.036328779						
8/10/2011	17:00	39.607	41.407	39.442	41.154	63775	43721			0.036363636						
8/11/2011	17:00	41.112	41.687	39.762	40.496	56142	42280			-0.015988725						
8/12/2011	17:00	40.607	41.062	40.042	40.941	31934	42266			0.01098874						
8/15/2011	17:00	40.902	41.817	40.517	41.134	31303	41290			0.004714101						
8/16/2011	17:00	41.772	42.002	41.117	41.646	41036	40885			0.012447124						
8/17/2011	17:00	41.742	42.442	41.612	42.178	46018	38984			0.012774336						
8/18/2011	17:00	42.112	42.777	41.907	42.515	47032	37707			0.007989947						
8/19/2011	17:00	42.467	44.797	42.387	44.259	72156	39364			0.041020816						
8/22/2011	17:00	45.402	45.917	44.302	45.152	77097	33364			0.020176687						
8/23/2011	17:00	45.592	46.102	43.327	44.118	95280	32396			-0.022900425						
8/24/2011	17:00	43.777	44.312	40.917	40.989	104440	28197			-0.070923433						
8/25/2011	17:00	41.507	43.017	40.587	42.572	88113	22840			0.038620118						
8/26/2011	17:00	42.987	43.552	41.947	42.779	73836	12534			0.004862351						
8/29/2011	17:00	43.567	43.627	42.117	42.373	43237	7392			-0.009490638						
8/30/2011	17:00	42.632	43.497	42.252	43.225	18996	3194			0.020107144						
8/31/2011	17:00	43.146	43.856	42.896	43.529	37868	76968			0.007032967						
9/1/2011	17:00	43.529	43.646	42.966	43.293	27885	76939			-0.005421673						
9/2/2011	17:00	43.296	45.261	43.296	44.83	39343	78773			0.035502275						
9/6/2011	17:00	44.756	45.206	43.361	43.629	66820	78281			-0.026790096						
9/7/2011	17:00	43.761	44.036	42.146	43.392	41675	76866			-0.005432167						
9/8/2011	17:00	43.416	44.486	43.046	44.291	34441	77125			0.020718105						
9/9/2011	17:00	44.131	44.546	42.961	43.385	41042	77220			-0.020455623						
9/12/2011	17:00	43.251	43.361	41.511	41.978	44635	76447			-0.032430564						
9/13/2011	17:00	42.121	43.146	41.851	42.954	38175	75890			0.023250274						
9/14/2011	17:00	42.916	43.171	42.071	42.294	37555	75506			-0.015365274						
9/15/2011	17:00	42.596	42.611	41.161	41.262	47361	75053			-0.024400624						
9/16/2011	17:00	41.706	42.746	41.216	42.592	35314	74395			0.032233047						
9/19/2011	17:00	42.436	42.661	40.791	40.924	46847	74359			-0.039162284						
9/20/2011	17:00	41.491	42.136	40.991	41.898	43515	73878			0.023800215						
9/21/2011	17:00	41.586	42.541	41.201	42.23	42602	73152			0.007924006						
9/22/2011	17:00	41.431	41.611	37.286	38.339	84689	72255			-0.09213829						
9/23/2011	17:00	37.646	38.441	31.606	31.862	120503	69238			-0.168940244						
9/26/2011	17:00	32.611	32.731	27.911	31.737	112615	67073			-0.003923169						
9/27/2011	17:00	32.461	35.346	32.036	33.297	79663	63033			0.049153984						
9/28/2011	17:00	33.701	34.641	31.246	31.895	63280	60847			-0.042105895						
9/29/2011	17:00	31.656	33.296	30.856	32.283	51467	62193			0.012164916						
9/30/2011	17:00	32.366	33.096	31.421	31.844	41074	62303			-0.013598488						
10/3/2011	17:00	31.696	33.191	31.431	32.556	40889	61726			0.022359						
10/4/2011	17:00	32.251	33.116	30.426	31.6	52148	62358			-0.029364787						
10/5/2011	17:00	32.016	32.401	30.196	32.113	48592	61157			0.016234177						
10/6/2011	17:00	32.271	33.971	32.001	33.766	51588	60425			0.051474481						
10/7/2011	17:00	33.701	34.611	32.471	32.754	41990	60421			-0.029970977						
10/10/2011	17:00	33.101	34.121	32.976	33.741	23649	62108			0.030133724						
10/11/2011	17:00	33.866	34.341	33.111	33.759	33404	59570			0.000533476						
10/12/2011	17:00	33.916	34.861	33.621	34.55	37494	59580			0.023430789						
10/13/2011	17:00	34.311	34.561	33.216	33.428	30573	60306			-0.032474674						
10/14/2011	17:00	33.566	34.326	32.971	33.934	29296	60208			0.015137011						
10/17/2011	17:00	33.981	34.436	33.236	33.582	37334	60501			-0.010373077						
10/18/2011	17:00	33.611	34.116	32.131	33.592	55972	60041			0.000297779						
10/19/2011	17:00	33.811	33.911	32.661	33.038	49507	60707			-0.016492022						
10/20/2011	17:00	32.996	33.136	31.696	32.042	53262	61377			-0.030147103						
10/21/2011	17:00	32.316	33.276	32.041	32.954	32805	60070			0.028462643						
10/24/2011	17:00	33.151	33.801	32.991	33.405	29122	60662			0.013685744						
10/25/2011	17:00	33.521	35.146	33.116	34.813	52769	60296			0.042149379						
10/26/2011	17:00	34.931	35.711	34.666	35.071	39072	59253			0.007411025						
10/27/2011	17:00	35.191	37.136	34.906	36.873	50172	60429			0.051381483						
10/28/2011	17:00	36.891	37.461	36.476	37.049	35761	58816			0.00477314						
10/31/2011	17:00	36.966	37.211	35.846	36.115	31996	56341			-0.025209857						
11/1/2011	17:00	36.115	36.486	33.866	34.492	51692	56251			-0.044939776						
11/2/2011	17:00	35.246	36.196	34.861	35.704	37882	54452			0.035138583						
11/3/2011	17:00	36.056	36.666	35.031	36.259	40275	54066			0.015544477						
11/4/2011	17:00	36.326	36.511	35.571	35.845	29728	52548			-0.011417855						
11/7/2011	17:00	35.851	36.771	35.616	36.589	35145	50434			0.020756033						
11/8/2011	17:00	36.741	37.111	36.266	36.914	45051	48556			0.008882451						
11/9/2011	17:00	36.736	37.016	35.506	36.122	52723	43958			-0.021455274						
11/10/2011	17:00	35.846	36.101	34.891	35.867	46338	41156			-0.00705941						
11/11/2011	17:00	35.831	36.611	35.426	36.443	37626	40535			0.01605933						
11/14/2011	17:00	36.476	36.681	35.711	35.785	34009	39154			-0.018055594						
11/15/2011	17:00	36.001	36.596	35.511	36.217	43674	37156			0.012072097						
11/16/2011	17:00	36.341	36.391	35.331	35.583	47858	34826			-0.017505591						
11/17/2011	17:00	35.461	35.741	32.801	33.258	71571	34299			-0.065340191						
11/18/2011	17:00	33.441	34.361	32.686	34.178	60207	32588			0.027662517						
11/21/2011	17:00	34.161	34.176	32.411	32.877	53532	33585			-0.038065422						
11/22/2011	17:00	33.336	34.801	32.921	34.712	60917	25979			0.055814095						
11/23/2011	17:00	34.546	34.631	32.981	33.645	64910	18944			-0.030738649						
11/25/2011	17:00	33.566	33.981	32.696	32.775	45578	14857			-0.025858226						
11/28/2011	17:00	33.021	34.046	33.006	33.922	41025	6068			0.034996186						
11/29/2011	17:00	33.761	33.906	33.201	33.614	16524	2131			-0.009079653						
11/30/2011	17:00	33.654	34.659	32.784	34.468	49804	57327			0.025406081						
12/1/2011	17:00	34.468	35.159	34.194	34.423	32523	56136			-0.001305559						
12/2/2011	17:00	34.524	35.404	34.029	34.35	33546	55503			-0.002120675						
12/5/2011	17:00	34.334	34.749	33.579	34.036	30957	54909			-0.009141194						
12/6/2011	17:00	33.784	34.609	33.314	34.408	37193	54653			0.010929604						
12/7/2011	17:00	34.409	34.524	33.929	34.291	30969	53683			-0.003400372						
12/8/2011	17:00	34.269	34.964	33.089	33.202	51194	54100			-0.031757604						
12/9/2011	17:00	33.274	34.059	33.169	33.917	30861	52576			0.021534847						
12/12/2011	17:00	33.914	33.964	32.584	32.666	37744	53150			-0.036884158						
12/13/2011	17:00	33.004	33.704	32.119	32.924	40300	53771			0.00789812						
12/14/2011	17:00	32.489	32.734	30.194	30.599	80388	57037			-0.070617179						
12/15/2011	17:00	30.629	31.014	29.784	30.938	44295	58059			0.011078793						
12/16/2011	17:00	30.944	31.594	30.784	31.335	29657	55356			0.012832116						
12/19/2011	17:00	31.434	31.459	30.344	30.538	50533	56532			-0.025434817						
12/20/2011	17:00	30.444	31.289	30.359	31.2	23979	55641			0.021677909						
12/21/2011	17:00	31.199	31.874	30.794	30.913	26237	55736			-0.009198718						
12/22/2011	17:00	30.914	31.349	30.664	30.711	20236	56128			-0.006534468						
12/23/2011	17:00	30.759	31.114	30.694	30.748	10066	56287			0.00120478						
12/27/2011	17:00	30.764	30.884	30.279	30.404	11568	57891			-0.01118772						
12/28/2011	17:00	30.354	30.454	28.509	28.898	32357	58999			-0.049532956						
12/29/2011	17:00	28.744	29.504	27.809	28.979	37097	59565			0.002802962						
12/30/2011	17:00	29.139	30.124	28.924	29.579	24891	59262			0.020704648						
1/3/2012	17:00	29.644	31.394	29.569	31.236	35827	58791				0.056019473					
1/4/2012	17:00	31.354	31.404	30.564	30.761	36121	57220				-0.015206813					
1/5/2012	17:00	30.769	31.279	30.349	30.96	39296	57726				0.006469231					
1/6/2012	17:00	30.949	31.124	30.234	30.347	38605	57768				-0.019799742					
1/9/2012	17:00	30.434	30.869	30.214	30.446	30254	56872				0.003262266					
1/10/2012	17:00	30.644	31.974	30.569	31.479	40675	56387				0.033928923					
1/11/2012	17:00	31.549	31.899	31.209	31.554	36831	55649				0.002382541					
1/12/2012	17:00	31.614	32.339	31.534	31.788	35512	55029				0.007415859					
1/13/2012	17:00	31.859	31.909	31.084	31.186	35182	53786				-0.018937964					
1/17/2012	17:00	31.334	32.234	31.119	31.799	39656	54449				0.019656256					
1/18/2012	17:00	31.734	32.254	31.404	32.207	42425	53240				0.012830592					
1/19/2012	17:00	32.194	32.564	31.999	32.173	32459	51351				-0.001055671					
1/20/2012	17:00	32.274	33.874	31.944	33.339	42779	53024				0.036241569					
1/23/2012	17:00	33.769	34.439	33.454	33.934	41520	51652				0.017846966					
1/24/2012	17:00	34.009	34.134	33.519	33.639	29385	51522				-0.008693346					
1/25/2012	17:00	33.714	35.064	33.189	34.785	51802	51142				0.0340676					
1/26/2012	17:00	34.914	35.454	34.639	35.407	38182	49576				0.017881271					
1/27/2012	17:00	35.084	35.629	34.904	35.454	32296	49053				0.001327421					
1/30/2012	17:00	35.514	35.679	34.699	35.191	30573	49030				-0.007418063					
1/31/2012	17:00	35.214	35.794	34.594	34.926	45220	47300				-0.007530334					
2/1/2012	17:00	34.926	35.664	34.734	35.471	40833	46000				0.015604421					
2/2/2012	17:00	35.354	36.074	35.119	35.839	51297	46622				0.010374672					
2/3/2012	17:00	35.999	36.054	34.974	35.413	48264	45083				-0.011886492					
2/6/2012	17:00	35.329	35.534	34.649	35.414	38211	44834				2.82382E-05					
2/7/2012	17:00	35.329	36.034	34.819	35.858	50080	43383				0.012537415					
2/8/2012	17:00	35.834	36.184	35.319	35.368	55084	40979				-0.013665012					
2/9/2012	17:00	35.599	36.114	35.339	35.581	47457	39867				0.006022393					
2/10/2012	17:00	35.569	35.724	34.834	35.268	47692	38395				-0.00879683					
2/13/2012	17:00	35.329	35.699	35.119	35.386	37639	36695				0.003345809					
2/14/2012	17:00	35.369	35.509	34.919	35.012	42475	34175				-0.010569152					
2/15/2012	17:00	35.249	35.639	34.764	35.072	51438	32232				0.001713698					
2/16/2012	17:00	35.124	35.219	34.304	35.034	51828	31030				-0.001083485					
2/17/2012	17:00	35.089	35.354	34.714	34.88	39578	29314				-0.00439573					
2/21/2012	17:00	34.994	36.129	34.989	36.093	62207	29215				0.034776376					
2/22/2012	17:00	36.024	36.159	35.564	35.918	62428	24966				-0.004848586					
2/23/2012	17:00	35.929	37.274	35.894	37.22	72143	21393				0.036249234					
2/24/2012	17:00	37.099	37.384	36.854	37.002	58940	20160				-0.005857066					
2/27/2012	17:00	37.094	37.289	36.709	37.188	61904	7091				0.005026755					
2/28/2012	17:00	37.114	38.889	36.979	38.804	26149	3262				0.043454878					
2/29/2012	17:00	38.579	39.179	35.424	36.241	114770	64280				-0.066049892					
3/1/2012	17:00	36.241	37.304	36.054	37.26	61365	62173				0.028117326					
3/2/2012	17:00	37.129	37.159	35.974	36.124	39355	61390				-0.030488459					
3/5/2012	17:00	36.309	36.549	35.154	35.294	53048	60743				-0.022976415					
3/6/2012	17:00	35.619	35.804	34.089	34.382	67849	59738				-0.025840086					
3/7/2012	17:00	34.544	35.209	34.354	35.184	44181	58023				0.023326159					
3/8/2012	17:00	35.079	35.784	34.959	35.43	38918	57433				0.006991814					
3/9/2012	17:00	35.509	36.044	34.744	35.811	55803	57383				0.010753599					
3/12/2012	17:00	35.889	36.009	34.979	35.012	33999	57436				-0.02231158					
3/13/2012	17:00	35.249	35.434	34.599	35.18	50386	57040				0.004798355					
3/14/2012	17:00	35.019	35.069	33.224	33.78	74283	56658				-0.039795338					
3/15/2012	17:00	33.699	34.499	33.534	34.325	52824	55875				0.016133807					
3/16/2012	17:00	34.179	34.354	33.734	34.203	36722	55591				-0.003554261					
3/19/2012	17:00	34.174	34.689	33.929	34.554	31081	55424				0.010262258					
3/20/2012	17:00	34.534	34.559	33.349	33.433	43973	55169				-0.032441975					
3/21/2012	17:00	33.754	34.009	33.464	33.826	36604	53694				0.011754853					
3/22/2012	17:00	33.754	33.949	32.689	32.944	51616	54609				-0.026074617					
3/23/2012	17:00	33.144	33.899	33.034	33.871	36574	53412				0.02813866					
3/26/2012	17:00	33.854	34.534	33.619	34.349	31716	52945				0.014112368					
3/27/2012	17:00	34.439	34.789	34.079	34.215	33102	51111				-0.003901132					
3/28/2012	17:00	34.169	34.284	33.364	33.43	38344	51559				-0.022943154					
3/29/2012	17:00	33.654	33.899	33.229	33.591	33862	49999				0.004816034					
3/30/2012	17:00	33.874	34.224	33.729	34.083	29982	48806				0.01464678					
4/2/2012	17:00	33.954	34.849	33.939	34.697	38384	49433				0.018014846					
4/3/2012	17:00	34.599	34.894	34.064	34.864	45605	50495				0.004813096					
4/4/2012	17:00	34.249	34.279	32.579	32.643	63200	50878				-0.063704681					
4/5/2012	17:00	32.879	33.409	32.774	33.329	40024	49282				0.021015225					
4/9/2012	17:00	33.499	33.699	32.909	33.123	34702	47941				-0.006180804					
4/10/2012	17:00	33.154	33.539	32.709	33.278	51439	46084				0.004679528					
4/11/2012	17:00	33.379	33.419	32.969	33.12	38912	44995				-0.004747881					
4/12/2012	17:00	33.184	34.179	33.019	34.124	46624	44869				0.03031401					
4/13/2012	17:00	33.964	34.034	32.894	32.989	47896	41881				-0.033261048					
4/16/2012	17:00	33.044	33.299	32.774	32.972	37799	39825				-0.000515323					
4/17/2012	17:00	33.054	33.509	32.904	33.273	40779	40337				0.009128958					
4/18/2012	17:00	33.274	33.484	32.939	33.086	35074	35118				-0.005620173					
4/19/2012	17:00	33.189	33.614	32.889	33.378	47993	33040				0.008825485					
4/20/2012	17:00	33.339	33.504	33.139	33.25	38378	29284				-0.003834861					
